customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2753,Bale,Ney,M,26,37.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0
2132,Davina,Dougary,F,16,37.0,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22.0
71,Hoyt,Glavias,M,30,37.0,Research Associate,Argiculture,Affluent Customer,N,Yes,12.0
2983,Hilario,Magrane,M,2,37.0,Human Resources Manager,Retail,Mass Customer,N,Yes,17.0
2821,Fairlie,Alasdair,M,13,37.0,Human Resources Assistant III,Property,Affluent Customer,N,No,11.0
2309,Herc,McIlhone,M,40,37.0,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14.0
3175,Alphard,Cradduck,M,82,37.0,Operator,Health,Mass Customer,N,No,16.0
1909,Drucill,Laurand,F,32,37.0,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0
3623,Oren,Barwack,M,56,37.0,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15.0
329,Garvy,Berthel,M,25,37.0,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0
445,Timothy,Wenham,M,91,37.0,Executive Secretary,Financial Services,Mass Customer,N,No,5.0
90,Cary,Garron,M,76,37.0,Quality Control Specialist,Manufacturing,Mass Customer,N,No,11.0
2166,Mareah,Woodnutt,F,78,37.0,Nurse,Property,Mass Customer,N,No,16.0
3870,Fidelia,Cess,F,31,37.0,Social Worker,Health,Mass Customer,N,No,5.0
1311,Sharona,Cunah,F,89,37.0,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0
1630,Sonni,Lindstedt,F,63,37.0,Professor,Manufacturing,Mass Customer,N,No,16.0
915,Austina,Orrice,F,17,37.0,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0
307,Ruben,Handlin,M,55,37.0,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0
3965,Susannah,Dumphy,F,39,37.0,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,13.0
2305,Aeriell,Greeding,F,91,37.0,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13.0
1772,Michael,Foulis,M,98,37.0,Financial Analyst,Financial Services,High Net Worth,N,Yes,14.0
2045,Hermina,Franzel,F,15,37.0,VP Sales,Financial Services,High Net Worth,N,No,15.0
3463,Fletch,Durrett,M,7,37.0,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0
2936,Pavia,Gethen,F,23,37.0,Project Manager,Financial Services,Mass Customer,N,Yes,11.0
2262,Nyssa,Banister,F,90,37.0,Pharmacist,Health,Mass Customer,N,Yes,2.0
165,Aldon,Roelofs,M,61,37.0,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0
869,Addia,Abels,F,7,38.0,Account Representative I,Financial Services,High Net Worth,N,Yes,10.0
770,Zara,Maccaddie,F,10,38.0,Software Consultant,IT,High Net Worth,N,Yes,13.0
1121,Dione,Raithby,F,30,38.0,Registered Nurse,Health,Mass Customer,N,Yes,3.0
2363,Bobby,Farmiloe,M,92,38.0,Nurse,Entertainment,Mass Customer,N,Yes,16.0
1208,Lira,Durn,F,23,38.0,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0
564,Nettie,Iddy,F,7,38.0,Operator,Retail,High Net Worth,N,No,7.0
666,Anselma,Ricardon,F,82,38.0,Social Worker,Health,High Net Worth,N,Yes,15.0
3546,Hally,Pollie,F,91,38.0,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9.0
1031,Roi,Ogden,M,75,38.0,Junior Executive,Manufacturing,Mass Customer,N,No,6.0
893,Gibby,Fearnley,M,97,38.0,Geologist I,IT,Mass Customer,N,No,16.0
2032,Theodore,Chicchelli,M,98,38.0,Quality Control Specialist,Property,Mass Customer,N,Yes,9.0
2720,Shirline,Yellowlee,F,0,38.0,Account Coordinator,Retail,High Net Worth,N,No,10.0
3622,Anetta,Brosenius,F,84,38.0,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0
150,Bradly,Crosse,M,6,38.0,Cost Accountant,Financial Services,Affluent Customer,N,No,17.0
3680,Sawyere,Onele,M,17,38.0,Accountant I,Retail,High Net Worth,N,No,3.0
1054,Natal,Matiewe,M,27,38.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0
259,Venita,Dymick,F,70,38.0,Senior Developer,Health,High Net Worth,N,Yes,3.0
3814,Constancia,Gebbe,F,10,38.0,VP Product Management,Financial Services,Mass Customer,N,Yes,11.0
247,Kristal,Joysey,F,62,38.0,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0
3633,Donavon,Ainsby,M,32,38.0,Biostatistician III,Health,Mass Customer,N,No,5.0
2464,Cleve,Jindrak,M,78,38.0,Speech Pathologist,Retail,Mass Customer,N,No,6.0
14,Rayshell,Kitteman,F,85,38.0,Account Executive,Financial Services,Affluent Customer,N,No,6.0
308,Iver,Dobsons,M,2,39.0,Database Administrator I,IT,High Net Worth,N,No,4.0
43,Indira,Belt,F,38,39.0,Director of Sales,Retail,Mass Customer,N,No,5.0
1270,Cullen,Langshaw,M,72,39.0,Paralegal,Financial Services,Affluent Customer,N,No,10.0
2568,Anna-diana,Slyne,F,42,39.0,Staff Scientist,Manufacturing,Mass Customer,N,No,18.0
1655,Prinz,Codman,M,38,39.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,13.0
2199,Leigha,Ranger,F,89,39.0,Account Coordinator,Property,High Net Worth,N,Yes,13.0
3667,Nettie,Goghin,F,3,39.0,Graphic Designer,Retail,Mass Customer,N,Yes,8.0
2438,Lorianne,Ethersey,F,76,39.0,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4.0
1588,Dukey,McCrie,M,24,39.0,Administrative Officer,IT,High Net Worth,N,Yes,7.0
252,Anthea,Ruskin,F,39,39.0,Account Coordinator,Property,Mass Customer,N,Yes,13.0
474,Consolata,Clacson,F,86,39.0,Geologist IV,Entertainment,Affluent Customer,N,No,18.0
1100,Cord,Braundt,M,59,39.0,Engineer I,Manufacturing,Mass Customer,N,No,15.0
643,Carolee,Butters,F,48,39.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10.0
511,Theo,Tolmie,F,92,39.0,Dental Hygienist,Health,High Net Worth,N,No,10.0
181,Pavla,Braunle,F,49,39.0,Senior Editor,Manufacturing,Mass Customer,N,No,9.0
2914,Jessamine,Brazear,F,76,39.0,Health Coach IV,Health,Affluent Customer,N,Yes,11.0
878,Clarence,Silby,M,31,39.0,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0
1885,Jerome,Sheavills,M,18,39.0,Software Consultant,Health,High Net Worth,N,Yes,11.0
1642,Nollie,Matteoli,M,97,39.0,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3.0
775,Nikita,Kilby,M,66,39.0,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4.0
1139,Shellysheldon,Wickey,M,52,39.0,Editor,Manufacturing,Mass Customer,N,Yes,16.0
3060,Milton,Gorini,M,28,39.0,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0
1970,Carl,Eyre,M,51,39.0,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7.0
3078,Mariel,Blacksell,F,54,39.0,Safety Technician III,Retail,Mass Customer,N,No,7.0
2982,Celisse,McCloughen,F,30,39.0,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0
2623,Zackariah,Catteroll,M,42,39.0,Media Manager III,Property,Mass Customer,N,Yes,15.0
3278,Marcel,Eddolls,M,66,39.0,VP Product Management,Financial Services,Affluent Customer,N,No,9.0
3464,Etheline,Gerretsen,F,38,39.0,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0
989,Caralie,Morfett,F,43,39.0,Project Manager,Financial Services,Mass Customer,N,No,17.0
1400,Rikki,Eytel,F,51,39.0,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7.0
2373,Cordy,Readshall,F,51,39.0,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16.0
3383,Dane,Swansbury,M,47,39.0,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0
117,Nance,Suttling,F,75,40.0,Marketing Manager,Manufacturing,Mass Customer,N,No,15.0
2139,Carolina,Brands,F,87,40.0,Accountant II,IT,Affluent Customer,N,Yes,7.0
3894,Burgess,Diaper,M,70,40.0,Health Coach II,IT,Affluent Customer,N,No,10.0
3906,Bronny,Claige,M,87,40.0,Cost Accountant,Financial Services,High Net Worth,N,No,13.0
115,Alberik,Mereweather,M,77,40.0,Account Executive,Health,Mass Customer,N,No,18.0
533,Conny,Shearmer,M,40,40.0,Database Administrator III,Retail,Mass Customer,N,No,11.0
2922,Wallache,Tatlow,M,34,40.0,Sales Associate,Manufacturing,Affluent Customer,N,Yes,10.0
198,Vanya,Gumb,F,82,40.0,Assistant Media Planner,Entertainment,Mass Customer,N,No,16.0
1594,Rolando,Amyes,M,62,40.0,Human Resources Manager,Property,Mass Customer,N,No,7.0
1163,Manolo,Dwire,M,77,40.0,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
40,Tomasine,Jerche,F,91,40.0,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,14.0
628,Mallissa,Gillespie,F,14,40.0,Actuary,Financial Services,Mass Customer,N,No,13.0
3646,Allene,Pauly,F,0,40.0,Social Worker,Health,Mass Customer,N,No,4.0
44,Neron,Verick,M,63,40.0,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0
2217,Kristofor,Juris,M,98,40.0,Paralegal,Financial Services,Mass Customer,N,No,16.0
853,Nolana,Rotter,F,26,40.0,Media Manager I,Retail,Mass Customer,N,Yes,16.0
1652,Ulrikaumeko,Heffernon,F,53,40.0,Operator,Manufacturing,High Net Worth,N,Yes,7.0
279,Tamera,Hinckes,F,0,40.0,Web Designer I,Manufacturing,Mass Customer,N,No,11.0
397,Nerissa,Foote,F,86,40.0,Paralegal,Financial Services,Affluent Customer,N,Yes,5.0
1328,Stavro,Gargett,M,19,40.0,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0
3249,Cortney,Leet,F,46,40.0,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0
3263,Quentin,Forte,F,37,40.0,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0
2531,Brendan,Verbeke,M,48,40.0,Teacher,Property,High Net Worth,N,Yes,8.0
2535,Butch,Broadnicke,M,53,40.0,Accountant III,Financial Services,Affluent Customer,N,No,13.0
2493,Rey,Collum,M,56,40.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17.0
891,Talbot,Andrioni,M,21,40.0,Occupational Therapist,Health,High Net Worth,N,Yes,9.0
2785,Gennifer,Baily,F,9,40.0,Human Resources Manager,Financial Services,Mass Customer,N,No,8.0
1743,Pall,Creek,M,80,40.0,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8.0
821,Gregoor,Aronovitz,M,41,40.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0
972,Dena,Crewdson,F,81,40.0,Project Manager,Retail,Mass Customer,N,Yes,10.0
189,Umberto,Torricella,M,73,40.0,Safety Technician I,Financial Services,Affluent Customer,N,No,10.0
997,Ambros,Kernes,M,30,40.0,Teacher,Telecommunications,Mass Customer,N,Yes,13.0
2873,Elvina,Saiger,F,59,40.0,Cost Accountant,Financial Services,Mass Customer,N,No,13.0
1580,Laird,Prover,M,23,40.0,Associate Professor,Retail,High Net Worth,N,No,5.0
2393,Dorian,Colledge,F,68,40.0,Registered Nurse,Health,High Net Worth,N,Yes,11.0
1648,Prissie,Dyde,F,22,40.0,VP Accounting,Financial Services,Mass Customer,N,No,8.0
830,Jayson,Chilcott,M,58,40.0,VP Quality Control,Manufacturing,Affluent Customer,N,No,6.0
3922,Frans,Whitecross,M,90,40.0,Tax Accountant,Financial Services,Mass Customer,N,Yes,3.0
2412,Tiffi,Havercroft,F,77,40.0,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8.0
3485,Berthe,Ludwell,F,11,40.0,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0
3427,Mace,Edington,M,67,40.0,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0
2379,Trixie,Piscopiello,F,85,40.0,Occupational Therapist,Health,Affluent Customer,N,Yes,15.0
748,Linet,Postill,F,51,40.0,VP Marketing,Financial Services,High Net Worth,N,No,7.0
3815,Jayson,Gasparro,M,99,40.0,Librarian,Entertainment,Mass Customer,N,Yes,5.0
349,Vinnie,Usherwood,F,35,40.0,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0
743,Pattin,Morican,M,89,40.0,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0
3195,Vickie,West,F,4,40.0,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0
2717,Frederic,McGown,M,31,40.0,Registered Nurse,Health,Mass Customer,N,No,13.0
3737,Elyssa,De Witt,F,86,40.0,Design Engineer,Manufacturing,Affluent Customer,N,No,8.0
1226,Constantia,Sirr,F,32,40.0,Director of Sales,Health,Mass Customer,N,Yes,13.0
346,Timmie,Eisikowitz,M,68,40.0,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
3660,Gradeigh,Hothersall,M,99,40.0,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7.0
2290,Myca,Standley,M,18,41.0,Account Executive,Manufacturing,Mass Customer,N,Yes,5.0
2975,Deva,Carnow,F,67,41.0,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14.0
152,Stephana,Cardew,F,5,41.0,Compensation Analyst,Financial Services,Mass Customer,N,No,16.0
3115,Rip,Spiers,M,40,41.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0
546,Jorie,Pigott,F,80,41.0,Information Systems Manager,Health,Mass Customer,N,Yes,12.0
2432,Ebba,Melhuish,F,67,41.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5.0
2423,Lenci,Symcox,M,49,41.0,Professor,IT,Mass Customer,N,Yes,20.0
1297,Shay,Gimbart,M,91,41.0,Social Worker,Health,Mass Customer,N,No,3.0
3124,Anastasie,Le Grand,F,73,41.0,Account Executive,Retail,High Net Worth,N,Yes,9.0
2223,Sarita,Georgiev,F,38,41.0,Professor,Health,Mass Customer,N,No,12.0
2876,Swen,McGarahan,M,68,41.0,General Manager,Retail,High Net Worth,N,No,10.0
419,Chrissie,Bernardini,F,34,41.0,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0
3349,Byram,Lamberts,M,11,41.0,Director of Sales,Argiculture,Affluent Customer,N,No,9.0
988,Andree,Simonato,F,35,41.0,Director of Sales,Manufacturing,High Net Worth,N,No,7.0
3212,Corella,Bartomeu,F,62,41.0,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13.0
2572,Sheila,McInulty,F,30,41.0,Engineer III,Financial Services,Mass Customer,N,No,13.0
2,Eli,Bockman,M,81,41.0,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0
457,Querida,Danilchev,F,70,41.0,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0
1429,Dante,Jikylls,M,94,41.0,Legal Assistant,Health,Mass Customer,N,Yes,12.0
1403,Germana,McFadin,F,18,41.0,Geologist II,Retail,Mass Customer,N,No,16.0
354,Mavra,Donavan,F,87,41.0,Legal Assistant,Property,Mass Customer,N,No,9.0
1282,Garald,Pidler,M,99,41.0,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0
2429,Emeline,Baldi,F,54,41.0,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3.0
2690,Sissie,Giordano,F,17,41.0,Registered Nurse,Health,Affluent Customer,N,Yes,12.0
348,Gan,Devoy,M,20,41.0,Assistant Professor,Retail,Mass Customer,N,Yes,9.0
2597,Carita,Kemwall,F,58,41.0,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11.0
1721,Delcine,Hansod,F,82,41.0,Senior Quality Engineer,Financial Services,High Net Worth,N,No,14.0
301,Hildy,Bilbrook,F,54,41.0,Developer IV,Manufacturing,High Net Worth,N,No,19.0
1293,Vidovic,Fretson,M,89,41.0,Quality Engineer,IT,Mass Customer,N,No,8.0
2129,Barron,Waszkiewicz,M,26,41.0,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0
1407,Tamarah,Sobtka,F,43,41.0,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9.0
2466,Araldo,Klamp,M,62,41.0,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16.0
50,Whitby,Schapero,M,38,41.0,Account Executive,Manufacturing,Mass Customer,N,Yes,16.0
2562,Boonie,Withams,M,98,41.0,Internal Auditor,Retail,Mass Customer,N,No,13.0
2289,Kissie,Steanson,F,97,41.0,Research Nurse,Health,Affluent Customer,N,Yes,13.0
776,Stanley,Seven,M,30,41.0,Financial Analyst,Financial Services,High Net Worth,N,No,20.0
2261,Gerome,Monshall,M,81,41.0,Account Representative II,Health,Mass Customer,N,Yes,13.0
21,Mile,Cammocke,M,74,41.0,Safety Technician I,Manufacturing,Affluent Customer,N,Yes,16.0
2055,Harmon,Bakster,M,46,41.0,Administrative Assistant III,Retail,High Net Worth,N,No,7.0
3567,Eileen,Ilchenko,F,17,41.0,Nurse,Financial Services,Affluent Customer,N,Yes,14.0
92,Jodee,Judkins,F,98,41.0,Recruiting Manager,Health,Mass Customer,N,No,12.0
1933,Ephraim,Fulep,M,72,41.0,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18.0
3420,Norby,Elion,M,96,41.0,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
3910,Hall,Leyfield,M,38,41.0,VP Sales,IT,Mass Customer,N,No,10.0
1571,Tadeas,McUre,M,19,41.0,Clinical Specialist,Health,Mass Customer,N,Yes,22.0
3560,Gav,Bonin,M,98,41.0,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7.0
1120,Jacquelyn,Rowlinson,F,87,41.0,Web Developer IV,Retail,Affluent Customer,N,No,12.0
2496,Lew,Wittleton,M,29,41.0,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0
2505,Myrah,McCarry,F,45,41.0,VP Marketing,Financial Services,High Net Worth,N,No,3.0
1291,Warner,Zuker,M,0,41.0,Quality Engineer,Health,Mass Customer,N,No,12.0
1900,Noland,Larder,M,67,41.0,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0
20,Basile,Firth,M,72,41.0,Project Manager,Manufacturing,Mass Customer,N,No,11.0
3341,Vitia,Crum,F,19,41.0,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0
1944,Gregory,Balchin,M,73,41.0,Programmer III,Argiculture,High Net Worth,N,Yes,8.0
3098,Tiff,Ovett,F,77,41.0,Dental Hygienist,Health,Mass Customer,N,No,12.0
2634,Silvester,Scowcroft,M,85,41.0,Quality Engineer,Financial Services,High Net Worth,N,No,15.0
488,Domini,Ghelerdini,F,24,41.0,Help Desk Operator,Property,Mass Customer,N,Yes,10.0
734,Leicester,Fynes,M,34,41.0,Programmer III,Retail,Affluent Customer,N,No,11.0
1686,Fremont,Trundle,M,95,41.0,Account Representative IV,Argiculture,Mass Customer,N,Yes,16.0
2462,Fletcher,Hutchens,M,17,41.0,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21.0
1372,Rockie,Wheldon,M,44,41.0,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,17.0
970,Kellyann,Hawton,F,2,41.0,VP Accounting,Financial Services,High Net Worth,N,Yes,14.0
2091,Dominga,Crosfield,F,27,41.0,Office Assistant II,Argiculture,Mass Customer,N,No,9.0
3490,Taylor,Dutchburn,M,45,41.0,VP Product Management,Financial Services,High Net Worth,N,No,14.0
3225,Durante,Reddan,M,19,41.0,Chief Design Engineer,Health,Mass Customer,N,Yes,4.0
3518,Magdaia,Beardwell,F,45,41.0,Biostatistician I,IT,Mass Customer,N,Yes,8.0
2399,Devonne,McPolin,F,20,41.0,Software Consultant,Manufacturing,High Net Worth,N,Yes,14.0
1911,Hallsy,De Leek,M,22,41.0,Director of Sales,Manufacturing,Mass Customer,N,No,3.0
2474,Chrysa,Burrett,F,59,41.0,Executive Secretary,Argiculture,High Net Worth,N,Yes,6.0
858,Barby,Charlwood,F,79,41.0,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0
1568,Bellanca,Strutz,F,78,41.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0
3467,Killy,Spaducci,M,31,41.0,VP Quality Control,IT,Mass Customer,N,No,21.0
1636,Karly,Ackenhead,F,65,41.0,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,5.0
1624,Hakim,Burnhard,M,18,41.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6.0
1135,Mireielle,Avrasin,F,60,41.0,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0
2245,Elsinore,Banbrook,F,11,41.0,Marketing Manager,Argiculture,Mass Customer,N,No,3.0
3035,Sigfrid,Caldecot,M,98,41.0,Associate Professor,Health,High Net Worth,N,No,13.0
2546,Marinna,Hancke,F,45,41.0,Assistant Professor,Manufacturing,High Net Worth,N,No,11.0
3299,Sybille,Ballsdon,F,27,41.0,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0
3992,Germain,Tireman,M,99,41.0,Database Administrator IV,Manufacturing,Affluent Customer,N,Yes,18.0
1353,Phebe,Dockwra,F,1,41.0,Clinical Specialist,Health,Mass Customer,N,Yes,11.0
2981,Benny,Jadczak,M,26,41.0,Sales Representative,Retail,High Net Worth,N,Yes,21.0
2598,Lindsay,Maydway,M,23,41.0,Senior Developer,Manufacturing,Affluent Customer,N,No,9.0
2321,Libbi,Freeberne,F,27,41.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20.0
1660,Justinian,Jekyll,M,85,41.0,Internal Auditor,Retail,Affluent Customer,N,No,15.0
221,Mara,Bloore,F,14,42.0,Tax Accountant,Manufacturing,Mass Customer,N,No,14.0
3820,Maren,Ruske,F,65,42.0,Business Systems Development Analyst,IT,Mass Customer,N,No,17.0
1414,Allison,Clowton,F,57,42.0,Help Desk Technician,Retail,Mass Customer,N,Yes,10.0
326,Guenna,Spensly,F,74,42.0,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0
525,Lennard,Donizeau,M,64,42.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0
339,Nanny,Casero,F,56,42.0,Human Resources Manager,Health,Mass Customer,N,No,12.0
1973,Fanni,Liffe,F,52,42.0,Media Manager IV,Financial Services,High Net Worth,N,No,5.0
608,Alisun,Heinecke,F,55,42.0,Accounting Assistant I,Retail,High Net Worth,N,Yes,12.0
2154,Bird,Bolf,F,86,42.0,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0
2980,Di,Plaid,F,27,42.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,4.0
3311,Clary,Bennitt,F,57,42.0,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0
921,Gretchen,Seneschal,F,77,42.0,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0
3335,Damian,Dutt,M,47,42.0,Editor,Health,Mass Customer,N,No,16.0
709,Holly,Cavil,F,83,42.0,Accountant III,Financial Services,Mass Customer,N,Yes,5.0
1343,Creight,Deery,M,67,42.0,Dental Hygienist,Health,High Net Worth,N,No,5.0
2622,Natty,Sisneros,M,13,42.0,Staff Accountant I,Financial Services,Mass Customer,N,No,16.0
2082,Sybyl,Beekman,F,38,42.0,Legal Assistant,Health,Affluent Customer,N,Yes,19.0
3740,Rania,Poulter,F,82,42.0,Dental Hygienist,Health,Mass Customer,N,No,8.0
2274,Nada,Reinert,F,15,42.0,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13.0
1898,Katalin,Mantz,F,67,42.0,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0
808,Nigel,Phippard,M,21,42.0,Social Worker,Health,High Net Worth,N,Yes,17.0
716,Trescha,Preshous,F,31,42.0,Social Worker,Health,Mass Customer,N,No,11.0
3474,Justinian,Crowhurst,M,93,42.0,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0
3179,Jarid,Redwood,M,87,42.0,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0
3241,Milt,Erett,M,34,42.0,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0
2519,Ryon,Dalliston,M,76,42.0,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0
1593,Tommy,Kupisz,F,69,42.0,Tax Accountant,IT,Mass Customer,N,No,17.0
461,Jsandye,Melendez,F,19,42.0,Social Worker,Health,Mass Customer,N,Yes,14.0
337,Shaylah,Urquhart,F,67,42.0,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0
1288,Abra,Cuardall,F,51,42.0,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0
1536,Tiffany,Fanshaw,F,28,42.0,Software Consultant,Financial Services,Affluent Customer,N,Yes,15.0
